customer_tweet_id,brand_tweet_id,customer_author_id,current_customer_message,historical_brand_response,conversation_context,context_turn_count,customer_created_at,brand_created_at,candidate_intent,candidate_score,candidate_second_score,candidate_margin,candidate_matches,candidate_action,candidate_action_matches,escalation_flags,escalation_candidate,ambiguity_score,ambiguity_reasons,ambiguity_candidate,_clean_current
42540,42541,125400,@AmazonHelp still no action. Disappointed,@125400 Could you please confirm if you have provided your details through the link given below? ^VH,"Customer: @AmazonHelp was promised cashback in 48 hours, no results in 4 days. Disappointed
AmazonHelp: @125400 Kindly share your details here: https://t.co/GIJyeYqKE0 and I'll look into this. ^SG
Customer: @AmazonHelp still no action. Disappointed",3,Tue Nov 07 10:37:27 +0000 2017,Tue Nov 07 10:58:36 +0000 2017,ambiguous,1,0,1,eta,investigation,"['look into', 'look into this']",contextual_failed_support,True,8,"['short_message', 'deictic_reference', 'context_dependent', 'competing_intents']",True,still no action disappointed
779513,779514,125400,"@AmazonHelp still no progress, disappointed.",@125400 Have you shared your details as requested above? ^HA,"Customer: @AmazonHelp yes,
AmazonHelp: @125400 Allow us to take a closer look on this. Please share your details here: https://t.co/GIJyeYqKE0. We'll reach out to you.^VN
Customer: @AmazonHelp still no progress, disappointed.",3,Fri Oct 13 11:07:08 +0000 2017,Fri Oct 13 11:11:27 +0000 2017,ambiguous,1,0,1,eta,information,['details'],contextual_failed_support,True,8,"['short_message', 'deictic_reference', 'context_dependent', 'competing_intents']",True,still no progress disappointed
565808,565806,252621,@AmazonHelp Doesn’t work still.,"@252621 We'd like to troubleshoot this with you in real-time, please reach us here: https://t.co/hApLpMlfHN ^ AG","Customer: @AmazonHelp Yes there is power getting to it, it just won’t answer to me saying “Alexa” and my wake word is “Alexa”
AmazonHelp: @252621 Thanks for confirming. To clarify, when you switch the wake word, does it respond then? What if you press the 'Action' button on top and make a command? For instance, press the button and say: ""What time is it?"" ^ST
Customer: @AmazonHelp Doesn’t work still.",3,Sun Dec 03 01:07:47 +0000 2017,Sun Dec 03 01:09:50 +0000 2017,ambiguous,1,0,1,alexa,acknowledgement,['thanks for'],contextual_failed_support,True,8,"['short_message', 'deictic_reference', 'context_dependent', 'competing_intents']",True,doesn t work still
334026,334028,128425,@AmazonHelp So still no response.,@128425 We'd like to have a specialist take a look at this for you. Please provide details here: https://t.co/ef3YFDODjr ^TR,"Customer: @AmazonHelp I wasn’t. Do you think that any of this is good customer service?
AmazonHelp: @128425 We certainly understand your frustration! Please reach back out using the link previously given so this can be escalated. ^HC
Customer: @AmazonHelp So still no response.",3,Mon Oct 09 16:01:53 +0000 2017,Mon Oct 09 16:10:20 +0000 2017,ambiguous,1,0,1,customer service,phone_chat,['customer service'],contextual_failed_support,True,8,"['short_message', 'deictic_reference', 'context_dependent', 'competing_intents']",True,so still no response
748768,748767,298996,@115850 Still no resolution.,"@298996 That's odd, Aman. If the details were shared, you must've received a correspondence from us. Please check the spam folder ^HD","Customer: .@115850 Your customer care team refuses to help me with a refund. 15 calls, no resolution.
Customer: @115850 Still no resolution.",2,Wed Oct 11 17:14:23 +0000 2017,Wed Oct 11 17:20:06 +0000 2017,ambiguous,1,0,1,refund,phone_chat,['call'],contextual_failed_support,True,8,"['short_message', 'deictic_reference', 'context_dependent', 'competing_intents']",True,still no resolution
493277,493278,232601,@AmazonHelp Done once again.,@232601 Thank you for sharing the details. We'll look into it and reach out to you with further assistance. ^MO,"Customer: @AmazonHelp I told you I have done that. Hope it’s clear
AmazonHelp: @232601 We cross-checked with our resources, but couldn't find your details. Please refill the form and ensure that same is submitted. Once done, we'll be able to pull up your account to investigate. ^CB
Customer: @AmazonHelp Done once again.",3,Fri Dec 01 18:50:22 +0000 2017,Fri Dec 01 19:17:03 +0000 2017,ambiguous,1,1,0,eta,investigation,['investigate'],contextual_failed_support,True,8,"['short_message', 'deictic_reference', 'context_dependent', 'competing_intents']",True,done once again
848186,848187,321571,@AmazonHelp Still no parcel received!,@321571 Deliveries continue through to 21:00. Please let us know when your parcel arrives.^DO,"Customer: @AmazonHelp New delivery date of today given, still waiting
AmazonHelp: @321571 Please keep us posted. Hope you receive your order soon. ^DA
Customer: @AmazonHelp Still no parcel received!",3,Sat Oct 21 15:35:39 +0000 2017,Sat Oct 21 15:50:01 +0000 2017,ambiguous,1,0,1,delivery date,unknown,[],contextual_failed_support,True,8,"['short_message', 'deictic_reference', 'context_dependent', 'competing_intents']",True,still no parcel received
2290857,2290858,665414,@AmazonHelp Sent AGAIN !,@665414 Thank you. We'll work on it and get back to you with an update soon. ^NR,"Customer: @AmazonHelp forced me to escalate this matter. @115851 - hi Jeff ! Am a customer of your esteemed company and find few gaps in your Indian subsidiary SOP. My order details &amp; contact details are as follows - Nilesh Garg,+919326103122. Order no 403-7264416-5820316. Need your intervention .
AmazonHelp: @665414 Hello, please accept my sincere apologies for your recent experience. Kindly fill in your details here: https://t.co/GIJyeYqKE0, and I'll look into it. Please don't provide your order details, we consider it personal info. Our Twitter page is visible to public. ^NR
Customer: @AmazonHelp Sent AGAIN !",3,Sun Nov 12 21:57:43 +0000 2017,Sun Nov 12 22:00:00 +0000 2017,ambiguous,1,0,1,eta,investigation,['look into'],contextual_failed_support,True,8,"['short_message', 'deictic_reference', 'context_dependent', 'competing_intents']",True,sent again
141065,683009,147817,@AmazonHelp Did it again...,@147817 Thank you for sharing your details. We'll work on it and reach out to you soon. ^AP,"Customer: @115850 your app says my order got delivered yesterday though it has not been delivered yet. Pls help https://t.co/BpuvpsV8QN
AmazonHelp: @147817 Sorry to that you haven't received your order yet. Kindly share your details here: https://t.co/beaaDm0muc &amp; we'll contact you with an update. Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^SY
Customer: @AmazonHelp Did it again...",3,Tue Nov 21 09:43:53 +0000 2017,Tue Nov 21 10:06:29 +0000 2017,ambiguous,1,1,0,eta,information,"['information', 'details']",contextual_failed_support,True,8,"['short_message', 'deictic_reference', 'context_dependent', 'competing_intents']",True,did it again
684715,684713,283430,@AmazonHelp Still waiting for update.,"@283430 We haven't received your details yet, please share your details here https://t.co/GIJyeYqKE0, we would certainly assist you. ^MD","Customer: @AmazonHelp already shared
AmazonHelp: @283430 As you've shared your details. We'll check with it and get back to you with an update at the earliest. ^KH
Customer: @AmazonHelp Still waiting for update.",3,Thu Nov 23 12:46:25 +0000 2017,Thu Nov 23 12:55:29 +0000 2017,ambiguous,1,0,1,eta,investigation,['check with'],contextual_failed_support,True,8,"['short_message', 'deictic_reference', 'context_dependent', 'competing_intents']",True,still waiting for update
2889318,2889319,801089,@AmazonHelp Still not receiving anything 😟,@801089 Did you reach out via the link provided by the phone number given? This may be the best way for us to assist. ^MT,"Customer: @AmazonHelp Tried to change password but now https://t.co/K6tNJxm1P6 doesn't recognise old or new password and I am not receiving the reset code. Help !
AmazonHelp: @801089 Hi there! Please try this link for further assistance: https://t.co/zYVX1Qi29G ^SP
Customer: @AmazonHelp Still not receiving anything 😟",3,Tue Nov 28 15:57:54 +0000 2017,Tue Nov 28 16:00:33 +0000 2017,ambiguous,1,0,1,password,self_service,"['try this', 'reset']",contextual_failed_support,True,8,"['short_message', 'deictic_reference', 'context_dependent', 'competing_intents']",True,still not receiving anything
970526,970527,350178,@AmazonHelp Share the link again,@350178 Here's the link: https://t.co/GIJyeYqKE0. ^HK,"Customer: @AmazonHelp I have contacted your customer service multiple times now. Still there is no update. This is really frustrating.
AmazonHelp: @350178 I can understand how upsetting it can be when an order is delayed. Please fill details in the link by 'MJ' &amp; we'll help. ^AR
Customer: @AmazonHelp Share the link again",3,Mon Oct 23 09:56:35 +0000 2017,Mon Oct 23 10:09:51 +0000 2017,ambiguous,1,1,0,eta,phone_chat,['customer service'],contextual_failed_support,True,8,"['short_message', 'deictic_reference', 'context_dependent', 'competing_intents']",True,share the link again
1038898,1038899,365809,@AmazonHelp Still not appeared 🙃🙃,"@365809 If it doesn't arrive Sunday, or to explore any other available options, please reach us directly using ^KJ's link, above. ^JR","AmazonHelp: @365809 We don't have access to order details via Twitter! Please reach us by phone/chat: https://t.co/JzP7hlA23B so we can help! ^KJ
Customer: @AmazonHelp I called up and apparently it’s coming before 9pm.
Customer: @AmazonHelp Still not appeared 🙃🙃",3,Sat Oct 14 20:02:19 +0000 2017,Sat Oct 14 20:12:39 +0000 2017,ambiguous,1,0,1,eta,phone_chat,"['call', 'phone', 'chat']",contextual_failed_support,True,8,"['short_message', 'deictic_reference', 'context_dependent', 'competing_intents']",True,still not appeared
965101,965103,326613,@AmazonHelp I am still waiting,@326613 Please wait till the requested time frame and we'll reach out to you soon. ^HK,"Customer: @AmazonHelp T is mentioned in the details
AmazonHelp: @326613 Thanks. We'll check and revert at the earliest. ^HK
Customer: @AmazonHelp I am still waiting",3,Tue Oct 17 09:44:51 +0000 2017,Tue Oct 17 10:00:28 +0000 2017,ambiguous,1,0,1,eta,information,['details'],contextual_failed_support,True,8,"['short_message', 'deictic_reference', 'context_dependent', 'competing_intents']",True,i am still waiting
2459205,2459206,410967,@AmazonHelp I' still waiting,@410967 I apologize for the delay in resolving this issue. Please reply to the email sent to you by our team. We'll help you. ^PJ,"Customer: @AmazonHelp I've already done it with photographs of product
AmazonHelp: @410967 Sorry for your recent experience, Ayesha. We'll check the details and get back to you with an update soon. ^SY
Customer: @AmazonHelp I' still waiting",3,Fri Nov 17 11:59:38 +0000 2017,Fri Nov 17 12:17:31 +0000 2017,ambiguous,1,0,1,eta,information,['details'],contextual_failed_support,True,8,"['short_message', 'deictic_reference', 'context_dependent', 'competing_intents']",True,i' still waiting
2758194,2758192,771849,@AmazonHelp Trying again,@771849 Keep us posted! We want to know we were able to resolve this for you! ^EA,"Customer: Seriously Amazon? I can't access the email to verify my audible account, then when I click contact customer service, it asks me to sign in again and starts the loop over? Come on...
AmazonHelp: @771849 Sorry you are having trouble with logging into your account. Please contact us at 1 (888) 280-4331 and a representative will be able to assist you directly to gain access to your account. ^BT
Customer: @AmazonHelp Trying again",3,Tue Nov 21 03:35:17 +0000 2017,Tue Nov 21 03:42:31 +0000 2017,account_access,3,2,1,account; sign in; can't access,phone_chat,"['customer service', 'contact us']",contextual_failed_support,True,8,"['short_message', 'deictic_reference', 'context_dependent', 'competing_intents']",True,trying again
834160,834161,318648,@AmazonHelp still waiting for response,@318648 You can check for a correspondence here: https://t.co/hxgb1vLDcq ^RW,"Customer: @AmazonHelp sent all the details in link provided and expecting resolution this time from you
AmazonHelp: @318648 As you've responded to our email, we'll work on it and get back to you at the earliest. ^HN
Customer: @AmazonHelp still waiting for response",3,Mon Oct 23 07:36:19 +0000 2017,Mon Oct 23 07:42:30 +0000 2017,ambiguous,1,0,1,eta,information,['details'],contextual_failed_support,True,8,"['short_message', 'deictic_reference', 'context_dependent', 'competing_intents']",True,still waiting for response
799669,799670,310570,@AmazonHelp ... And I'm still waiting!,"@310570 Rest assured Tan, we will be in touch with you as soon as we can. ^SM","AmazonHelp: @310570 Hi, thank you for providing your information via the form. Let me know how you get on once we've been in touch or if there's anything else we can do for you. ^TI
Customer: @AmazonHelp ...And I'm still waiting! Packages are enroute to an unknown destination.
Customer: @AmazonHelp ... And I'm still waiting!",3,Tue Nov 21 12:49:21 +0000 2017,Tue Nov 21 13:02:09 +0000 2017,ambiguous,1,0,1,information,information,"['information', 'let me know']",contextual_failed_support,True,8,"['short_message', 'deictic_reference', 'context_dependent', 'competing_intents']",True,and i'm still waiting
834808,834809,318780,@AmazonHelp Shared again,@318780 Thank you for sharing your details. We're working on it and will get back to you soon. ^AP,"Customer: @AmazonHelp Already shared the details on the link
AmazonHelp: @318780 I've checked, we haven't received your details yet. Could you please share again from here: https://t.co/cQVomR1pWz. ^HA
Customer: @AmazonHelp Shared again",3,Fri Oct 13 11:22:32 +0000 2017,Fri Oct 13 11:29:01 +0000 2017,ambiguous,1,0,1,eta,information,['details'],contextual_failed_support,True,8,"['short_message', 'deictic_reference', 'context_dependent', 'competing_intents']",True,shared again
1193439,1193440,400433,@AmazonHelp Once again shared,@400433 Thanks. We'll check and revert at the earliest. ^HK,"Customer: @AmazonHelp Yes I had already shared the details
AmazonHelp: @400433 here: https://t.co/beaaDm0muc and we'll get back to you soon. 2/2 ^AP
Customer: @AmazonHelp Once again shared",3,Wed Oct 25 11:20:10 +0000 2017,Wed Oct 25 11:35:52 +0000 2017,ambiguous,1,0,1,eta,information,['details'],contextual_failed_support,True,8,"['short_message', 'deictic_reference', 'context_dependent', 'competing_intents']",True,once again shared
815466,815463,314198,@AmazonHelp Still no parcel !!!,@314198 Sorry to hear you're still waiting. What is the status of the order now? Has tracking been provided? ^NV,"Customer: @AmazonHelp You have rearranged for the third day running with new instructions , is this what you call good customer service . Drivers that lie
AmazonHelp: @314198 Please let us know if you haven't received your parcel by 21:00. Most delayed deliveries show up the following working day. ^KJ
Customer: @AmazonHelp Still no parcel !!!",3,Wed Nov 08 09:36:55 +0000 2017,Wed Nov 08 09:42:27 +0000 2017,ambiguous,1,0,1,customer service,phone_chat,"['call', 'customer service']",contextual_failed_support,True,8,"['short_message', 'deictic_reference', 'context_dependent', 'competing_intents']",True,still no parcel
815488,815490,314201,@AmazonHelp share that link again,@314201 Please share your details here: https://t.co/GIJyeYqKE0. We'll help you fix this. ^SB,"Customer: @AmazonHelp @115851 @115850 @115851 please aks your team to deliver the shipments by tomorrow, try to check the tweets from your busy schedule @115850 @115821
AmazonHelp: @314201 Could you please confirm sharing the details through the secure link provided earlier? ^AP
Customer: @AmazonHelp share that link again",3,Wed Nov 08 09:56:13 +0000 2017,Wed Nov 08 10:00:00 +0000 2017,ambiguous,1,0,1,eta,information,['details'],contextual_failed_support,True,8,"['short_message', 'deictic_reference', 'context_dependent', 'competing_intents']",True,share that link again
472468,472470,227513,@AmazonHelp Read again please?,@227513 We've responded to your DM. Kindly check. ^GK,"Customer: @AmazonHelp Read my DM, my query there?
AmazonHelp: @227513 We have replied to your concern in DM regarding the delivery charges. ^JS
Customer: @AmazonHelp Read again please?",3,Fri Dec 01 09:08:58 +0000 2017,Fri Dec 01 09:31:50 +0000 2017,ambiguous,1,0,1,charge,unknown,[],contextual_failed_support,True,8,"['short_message', 'deictic_reference', 'context_dependent', 'competing_intents']",True,read again please
936094,936096,341925,@AmazonHelp Still the same issue.,@341925 We'd like to troubleshoot this issue with you. Please contact us here via phone or chat: https://t.co/EKXRLsnxJu ^GG,"Customer: @AmazonHelp Nope it my amazon echo keeps telling me to go through the settings to set up my commute. And it’s already set up.
AmazonHelp: @341925 It may need to sync. Try unplugging your Dot, let it sit for 30 seconds, then plug it back in. Let us know how it goes. ^AM
Customer: @AmazonHelp Still the same issue.",3,Fri Oct 13 23:14:14 +0000 2017,Fri Oct 13 23:17:30 +0000 2017,ambiguous,1,0,1,echo,unknown,[],contextual_failed_support,True,8,"['short_message', 'deictic_reference', 'context_dependent', 'competing_intents']",True,still the same issue
2406918,2406919,692195,@AmazonHelp Send the link again,"@692195 Here you go: https://t.co/GIJyeYqKE0 , Akarsh. Please share your details from the link. We'll check your details and assist you accordingly. Rest assured. ^SV","Customer: @AmazonHelp No use because its more than 24 hours u did nothing Just wasted time with irrelevant information Sale will end before u ssnd me correct information
AmazonHelp: @692195 I get yours disappointment. We'd like to take a closer look into this issue, kindly fill in your details in the link provided earlier so that we can resolve your issue at the earliest. ^MN
Customer: @AmazonHelp Send the link again",3,Tue Nov 14 19:22:14 +0000 2017,Tue Nov 14 19:28:37 +0000 2017,ambiguous,1,1,0,eta,investigation,"['look into', 'look into this']",contextual_failed_support,True,8,"['short_message', 'deictic_reference', 'context_dependent', 'competing_intents']",True,send the link again
985465,985466,353570,@AmazonHelp that's ridiculous.,@353570 Sorry for the inconvenience. We are not able to send just a certain part of the item out to you. ^CR,"Customer: @AmazonHelp Its listed directly by Amazon. I was offered a partial refund, then a replacement. But all I need is a lid!
AmazonHelp: @353570 Hi, a replacement of the full item would need to be sent. Apologies for any inconvenience. ^TS
Customer: @AmazonHelp that's ridiculous.",3,Sun Oct 22 11:17:41 +0000 2017,Sun Oct 22 11:36:33 +0000 2017,customer_service_complaint,3,2,1,ridiculous; ridiculous,refund_replacement,"['refund', 'replacement', 'replace']",high_frustration,True,8,"['short_message', 'deictic_reference', 'context_dependent', 'competing_intents']",True,that's ridiculous
